tijd	koppel	stroom	spanning	kadans	snelheid
2.26699999999999990	-4.56299999999999795	0.02255639097744363	39.5779999999999959	0	0
2.33800000000000008	-4.09499999999999709	0.03759398496240605	39.4020000000000010	0	0
2.40899999999999981	-4.09499999999999709	0.00751879699248121	39.4020000000000010	0	0
2.48099999999999987	-4.09499999999999709	0.03759398496240605	39.4020000000000010	0	0
2.55100000000000016	-4.09499999999999709	0.00751879699248121	39.4020000000000010	0	0
2.62300000000000022	-4.09499999999999709	0.03759398496240605	39.4570000000000007	0	0
2.694	-4.09499999999999709	0.03759398496240605	39.4570000000000007	0	0
2.76100000000000012	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
2.82900000000000018	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
2.89599999999999991	-4.67999999999998462	0.11278195488721814	39.4020000000000010	0	0
2.96499999999999986	-4.09499999999999709	-0.03007518796992484	39.4020000000000010	0	0
3.03299999999999992	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
3.1000000000000001	-4.09499999999999709	0.00751879699248121	39.4020000000000010	0	0
3.16800000000000015	-4.09499999999999709	-0.03007518796992484	39.4570000000000007	0	0
3.23600000000000021	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
3.30699999999999994	-4.09499999999999709	0.07518796992481210	39.4020000000000010	0	0
3.375	-4.09499999999999709	0.03759398496240605	39.4020000000000010	0	0
3.44300000000000006	-4.67999999999998462	-0.06766917293233088	39.4020000000000010	0	0
3.51100000000000012	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
3.57900000000000018	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
3.64699999999999980	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
3.71600000000000019	-4.67999999999998462	-0.03007518796992484	39.4020000000000010	0	0
3.78299999999999992	-4.09499999999999709	-0.03007518796992484	39.4020000000000010	0	0
3.85199999999999987	-4.09499999999999709	0.00751879699248121	39.4020000000000010	0	0
3.919	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
3.988	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
4.05600000000000005	-4.09499999999999709	0.00751879699248121	39.4020000000000010	0	0
4.12399999999999967	-4.67999999999998462	0.03759398496240605	39.4570000000000007	0	0
4.19200000000000017	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
4.25999999999999979	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
4.3310000000000004	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
4.4000000000000004	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
4.4669999999999996	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
4.5359999999999996	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
4.60299999999999976	-4.67999999999998462	-0.03007518796992484	39.4020000000000010	0	0
4.67199999999999971	-4.67999999999998462	0.15037593984962419	39.4020000000000010	0	0
4.74899999999999967	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
4.81700000000000017	-4.67999999999998462	0.03759398496240605	39.4570000000000007	0	0
4.88499999999999979	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
4.95399999999999974	-5.26499999999997215	0.03759398496240605	39.4020000000000010	0	0
5.02099999999999991	-5.26499999999997215	0.00751879699248121	39.4020000000000010	0	0
5.08900000000000041	-5.26499999999997215	-0.03007518796992484	39.4020000000000010	0	0
5.15700000000000003	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
5.22499999999999964	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
5.29699999999999971	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
5.36399999999999988	-5.26499999999997215	0.03759398496240605	39.4570000000000007	0	0
5.43400000000000016	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
5.50199999999999978	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
5.57000000000000028	-4.67999999999998462	0.11278195488721814	39.4020000000000010	0	0
5.63900000000000023	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
5.7060000000000004	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
5.774	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
5.84199999999999964	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
5.91000000000000014	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
5.97900000000000009	-4.67999999999998462	0.03759398496240605	39.3470000000000013	0	0
6.04600000000000026	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.1150000000000002	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.1820000000000004	-4.67999999999998462	-0.03007518796992484	39.4020000000000010	0	0
6.25100000000000033	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
6.32200000000000006	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.38999999999999968	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.45800000000000018	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.52599999999999980	-4.67999999999998462	0.15037593984962419	39.4570000000000007	0	0
6.59400000000000031	-4.67999999999998462	0.00751879699248121	39.4570000000000007	0	0
6.66300000000000026	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
6.73000000000000043	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.798	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
6.86599999999999966	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
6.93400000000000016	-4.67999999999998462	0.07518796992481210	39.4020000000000010	0	0
7.00300000000000011	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
7.07000000000000028	-4.67999999999998462	0.00751879699248121	39.4020000000000010	0	0
7.13900000000000023	-4.67999999999998462	0.03759398496240605	39.4020000000000010	0	0
7.2060000000000004	-4.67999999999998462	0.03759398496240605	39.4570000000000007	0	0
